Van (datum);Van (tijdstip);Tot (datum);Tot (tijdstip);EAN-code;Meter;Metertype;Register;Volume;Eenheid;Validatiestatus;Omschrijving
19-06-2026;03:45:00;19-06-2026;04:00:00;="541448860000718718";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;03:45:00;19-06-2026;04:00:00;="541448860000718718";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;03:45:00;19-06-2026;04:00:00;="541448860000718718";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;04:00:00;19-06-2026;04:15:00;="541448860000718718";;AMR-meter;Afname Actief;19,250;kWh;Gevalideerd;
19-06-2026;04:00:00;19-06-2026;04:15:00;="541448860000718718";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;04:00:00;19-06-2026;04:15:00;="541448860000718718";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;04:00:00;19-06-2026;04:15:00;="541448860000718718";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;04:15:00;19-06-2026;04:30:00;="541448860000718718";;AMR-meter;Afname Actief;0,000;kWh;Gevalideerd;
19-06-2026;04:15:00;19-06-2026;04:30:00;="541448860000718718";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;04:15:00;19-06-2026;04:30:00;="541448860000718718";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;04:15:00;19-06-2026;04:30:00;="541448860000718718";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;04:30:00;19-06-2026;04:45:00;="541448860000718718";;AMR-meter;Afname Actief;8,750;kWh;Gevalideerd;
19-06-2026;04:30:00;19-06-2026;04:45:00;="541448860000718718";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;04:30:00;19-06-2026;04:45:00;="541448860000718718";;AMR-meter;Afname Capacitief;1,750;kVArh;Gevalideerd;
19-06-2026;04:30:00;19-06-2026;04:45:00;="541448860000718718";;AMR-meter;Afname Inductief;1,750;kVArh;Gevalideerd;
19-06-2026;04:45:00;19-06-2026;05:00:00;="541448860000718718";;AMR-meter;Afname Actief;0,000;kWh;Gevalideerd;
19-06-2026;04:45:00;19-06-2026;05:00:00;="541448860000718718";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;04:45:00;19-06-2026;05:00:00;="541448860000718718";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;04:45:00;19-06-2026;05:00:00;="541448860000718718";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;05:00:00;19-06-2026;05:15:00;="541448860000718718";;AMR-meter;Afname Actief;8,750;kWh;Gevalideerd;
19-06-2026;05:00:00;19-06-2026;05:15:00;="541448860000718718";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;05:00:00;19-06-2026;05:15:00;="541448860000718718";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;05:00:00;19-06-2026;05:15:00;="541448860000718718";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;05:15:00;19-06-2026;05:30:00;="541448860000718718";;AMR-meter;Afname Actief;12,250;kWh;Gevalideerd;
19-06-2026;05:15:00;19-06-2026;05:30:00;="541448860000718718";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;05:15:00;19-06-2026;05:30:00;="541448860000718718";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;05:15:00;19-06-2026;05:30:00;="541448860000718718";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;05:30:00;19-06-2026;05:45:00;="541448860000718718";;AMR-meter;Afname Actief;3,500;kWh;Gevalideerd;
19-06-2026;05:30:00;19-06-2026;05:45:00;="541448860000718718";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;05:30:00;19-06-2026;05:45:00;="541448860000718718";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;05:30:00;19-06-2026;05:45:00;="541448860000718718";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;05:45:00;19-06-2026;06:00:00;="541448860000718718";;AMR-meter;Afname Actief;28,000;kWh;Gevalideerd;
19-06-2026;05:45:00;19-06-2026;06:00:00;="541448860000718718";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;05:45:00;19-06-2026;06:00:00;="541448860000718718";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;05:45:00;19-06-2026;06:00:00;="541448860000718718";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;06:00:00;19-06-2026;06:15:00;="541448860000718718";;AMR-meter;Afname Actief;10,500;kWh;Gevalideerd;
19-06-2026;06:00:00;19-06-2026;06:15:00;="541448860000718718";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;06:00:00;19-06-2026;06:15:00;="541448860000718718";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;06:00:00;19-06-2026;06:15:00;="541448860000718718";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;06:15:00;19-06-2026;06:30:00;="541448860000718718";;AMR-meter;Afname Actief;45,500;kWh;Gevalideerd;
19-06-2026;06:15:00;19-06-2026;06:30:00;="541448860000718718";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;06:15:00;19-06-2026;06:30:00;="541448860000718718";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;06:15:00;19-06-2026;06:30:00;="541448860000718718";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;06:30:00;19-06-2026;06:45:00;="541448860000718718";;AMR-meter;Afname Actief;28,000;kWh;Gevalideerd;
19-06-2026;06:30:00;19-06-2026;06:45:00;="541448860000718718";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;06:30:00;19-06-2026;06:45:00;="541448860000718718";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;06:30:00;19-06-2026;06:45:00;="541448860000718718";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;06:45:00;19-06-2026;07:00:00;="541448860000718718";;AMR-meter;Afname Actief;33,250;kWh;Gevalideerd;
19-06-2026;06:45:00;19-06-2026;07:00:00;="541448860000718718";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;06:45:00;19-06-2026;07:00:00;="541448860000718718";;AMR-meter;Afname Capacitief;1,750;kVArh;Gevalideerd;
19-06-2026;06:45:00;19-06-2026;07:00:00;="541448860000718718";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;07:00:00;19-06-2026;07:15:00;="541448860000718718";;AMR-meter;Afname Actief;42,000;kWh;Gevalideerd;
19-06-2026;07:00:00;19-06-2026;07:15:00;="541448860000718718";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;07:00:00;19-06-2026;07:15:00;="541448860000718718";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;07:00:00;19-06-2026;07:15:00;="541448860000718718";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;07:15:00;19-06-2026;07:30:00;="541448860000718718";;AMR-meter;Afname Actief;127,750;kWh;Gevalideerd;
19-06-2026;07:15:00;19-06-2026;07:30:00;="541448860000718718";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;07:15:00;19-06-2026;07:30:00;="541448860000718718";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;07:15:00;19-06-2026;07:30:00;="541448860000718718";;AMR-meter;Afname Inductief;15,750;kVArh;Gevalideerd;
19-06-2026;07:30:00;19-06-2026;07:45:00;="541448860000718718";;AMR-meter;Afname Actief;124,250;kWh;Gevalideerd;
19-06-2026;07:30:00;19-06-2026;07:45:00;="541448860000718718";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;07:30:00;19-06-2026;07:45:00;="541448860000718718";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;07:30:00;19-06-2026;07:45:00;="541448860000718718";;AMR-meter;Afname Inductief;12,250;kVArh;Gevalideerd;
19-06-2026;07:45:00;19-06-2026;08:00:00;="541448860000718718";;AMR-meter;Afname Actief;99,750;kWh;Gevalideerd;
19-06-2026;07:45:00;19-06-2026;08:00:00;="541448860000718718";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;07:45:00;19-06-2026;08:00:00;="541448860000718718";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;07:45:00;19-06-2026;08:00:00;="541448860000718718";;AMR-meter;Afname Inductief;1,750;kVArh;Gevalideerd;
19-06-2026;08:00:00;19-06-2026;08:15:00;="541448860000718718";;AMR-meter;Afname Actief;134,750;kWh;Gevalideerd;
19-06-2026;08:00:00;19-06-2026;08:15:00;="541448860000718718";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;08:00:00;19-06-2026;08:15:00;="541448860000718718";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;08:00:00;19-06-2026;08:15:00;="541448860000718718";;AMR-meter;Afname Inductief;21,000;kVArh;Gevalideerd;
19-06-2026;08:15:00;19-06-2026;08:30:00;="541448860000718718";;AMR-meter;Afname Actief;92,750;kWh;Gevalideerd;
19-06-2026;08:15:00;19-06-2026;08:30:00;="541448860000718718";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;08:15:00;19-06-2026;08:30:00;="541448860000718718";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;08:15:00;19-06-2026;08:30:00;="541448860000718718";;AMR-meter;Afname Inductief;1,750;kVArh;Gevalideerd;
19-06-2026;08:30:00;19-06-2026;08:45:00;="541448860000718718";;AMR-meter;Afname Actief;89,250;kWh;Gevalideerd;
19-06-2026;08:30:00;19-06-2026;08:45:00;="541448860000718718";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;08:30:00;19-06-2026;08:45:00;="541448860000718718";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;08:30:00;19-06-2026;08:45:00;="541448860000718718";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;08:45:00;19-06-2026;09:00:00;="541448860000718718";;AMR-meter;Afname Actief;99,750;kWh;Gevalideerd;
19-06-2026;08:45:00;19-06-2026;09:00:00;="541448860000718718";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;08:45:00;19-06-2026;09:00:00;="541448860000718718";;AMR-meter;Afname Capacitief;1,750;kVArh;Gevalideerd;
19-06-2026;08:45:00;19-06-2026;09:00:00;="541448860000718718";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;09:00:00;19-06-2026;09:15:00;="541448860000718718";;AMR-meter;Afname Actief;103,250;kWh;Gevalideerd;
19-06-2026;09:00:00;19-06-2026;09:15:00;="541448860000718718";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;09:00:00;19-06-2026;09:15:00;="541448860000718718";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;09:00:00;19-06-2026;09:15:00;="541448860000718718";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;09:15:00;19-06-2026;09:30:00;="541448860000718718";;AMR-meter;Afname Actief;85,750;kWh;Gevalideerd;
19-06-2026;09:15:00;19-06-2026;09:30:00;="541448860000718718";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;09:15:00;19-06-2026;09:30:00;="541448860000718718";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;09:15:00;19-06-2026;09:30:00;="541448860000718718";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;09:30:00;19-06-2026;09:45:00;="541448860000718718";;AMR-meter;Afname Actief;103,250;kWh;Gevalideerd;
19-06-2026;09:30:00;19-06-2026;09:45:00;="541448860000718718";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;09:30:00;19-06-2026;09:45:00;="541448860000718718";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;09:30:00;19-06-2026;09:45:00;="541448860000718718";;AMR-meter;Afname Inductief;1,750;kVArh;Gevalideerd;
19-06-2026;09:45:00;19-06-2026;10:00:00;="541448860000718718";;AMR-meter;Afname Actief;98,000;kWh;Gevalideerd;
19-06-2026;09:45:00;19-06-2026;10:00:00;="541448860000718718";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;09:45:00;19-06-2026;10:00:00;="541448860000718718";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;09:45:00;19-06-2026;10:00:00;="541448860000718718";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;10:00:00;19-06-2026;10:15:00;="541448860000718718";;AMR-meter;Afname Actief;85,750;kWh;Gevalideerd;
19-06-2026;10:00:00;19-06-2026;10:15:00;="541448860000718718";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;10:00:00;19-06-2026;10:15:00;="541448860000718718";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;10:00:00;19-06-2026;10:15:00;="541448860000718718";;AMR-meter;Afname Inductief;1,750;kVArh;Gevalideerd;
19-06-2026;10:15:00;19-06-2026;10:30:00;="541448860000718718";;AMR-meter;Afname Actief;73,500;kWh;Gevalideerd;
19-06-2026;10:15:00;19-06-2026;10:30:00;="541448860000718718";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;10:15:00;19-06-2026;10:30:00;="541448860000718718";;AMR-meter;Afname Capacitief;1,750;kVArh;Gevalideerd;
19-06-2026;10:15:00;19-06-2026;10:30:00;="541448860000718718";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;10:30:00;19-06-2026;10:45:00;="541448860000718718";;AMR-meter;Afname Actief;68,250;kWh;Gevalideerd;
19-06-2026;10:30:00;19-06-2026;10:45:00;="541448860000718718";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;10:30:00;19-06-2026;10:45:00;="541448860000718718";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;10:30:00;19-06-2026;10:45:00;="541448860000718718";;AMR-meter;Afname Inductief;1,750;kVArh;Gevalideerd;
19-06-2026;10:45:00;19-06-2026;11:00:00;="541448860000718718";;AMR-meter;Afname Actief;64,750;kWh;Gevalideerd;
19-06-2026;10:45:00;19-06-2026;11:00:00;="541448860000718718";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;10:45:00;19-06-2026;11:00:00;="541448860000718718";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;10:45:00;19-06-2026;11:00:00;="541448860000718718";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;11:00:00;19-06-2026;11:15:00;="541448860000718718";;AMR-meter;Afname Actief;54,250;kWh;Gevalideerd;
19-06-2026;11:00:00;19-06-2026;11:15:00;="541448860000718718";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;11:00:00;19-06-2026;11:15:00;="541448860000718718";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;11:00:00;19-06-2026;11:15:00;="541448860000718718";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;11:15:00;19-06-2026;11:30:00;="541448860000718718";;AMR-meter;Afname Actief;21,000;kWh;Gevalideerd;
19-06-2026;11:15:00;19-06-2026;11:30:00;="541448860000718718";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;11:15:00;19-06-2026;11:30:00;="541448860000718718";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;11:15:00;19-06-2026;11:30:00;="541448860000718718";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;11:30:00;19-06-2026;11:45:00;="541448860000718718";;AMR-meter;Afname Actief;14,000;kWh;Gevalideerd;
19-06-2026;11:30:00;19-06-2026;11:45:00;="541448860000718718";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;11:30:00;19-06-2026;11:45:00;="541448860000718718";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;11:30:00;19-06-2026;11:45:00;="541448860000718718";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;11:45:00;19-06-2026;12:00:00;="541448860000718718";;AMR-meter;Afname Actief;26,250;kWh;Gevalideerd;
19-06-2026;11:45:00;19-06-2026;12:00:00;="541448860000718718";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;11:45:00;19-06-2026;12:00:00;="541448860000718718";;AMR-meter;Afname Capacitief;1,750;kVArh;Gevalideerd;
19-06-2026;11:45:00;19-06-2026;12:00:00;="541448860000718718";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;12:00:00;19-06-2026;12:15:00;="541448860000718718";;AMR-meter;Afname Actief;0,000;kWh;Gevalideerd;
19-06-2026;12:00:00;19-06-2026;12:15:00;="541448860000718718";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;12:00:00;19-06-2026;12:15:00;="541448860000718718";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;12:00:00;19-06-2026;12:15:00;="541448860000718718";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;12:15:00;19-06-2026;12:30:00;="541448860000718718";;AMR-meter;Afname Actief;1,750;kWh;Gevalideerd;
19-06-2026;12:15:00;19-06-2026;12:30:00;="541448860000718718";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;12:15:00;19-06-2026;12:30:00;="541448860000718718";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;12:15:00;19-06-2026;12:30:00;="541448860000718718";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;12:30:00;19-06-2026;12:45:00;="541448860000718718";;AMR-meter;Afname Actief;10,500;kWh;Gevalideerd;
19-06-2026;12:30:00;19-06-2026;12:45:00;="541448860000718718";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;12:30:00;19-06-2026;12:45:00;="541448860000718718";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;12:30:00;19-06-2026;12:45:00;="541448860000718718";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;12:45:00;19-06-2026;13:00:00;="541448860000718718";;AMR-meter;Afname Actief;5,250;kWh;Gevalideerd;
19-06-2026;12:45:00;19-06-2026;13:00:00;="541448860000718718";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;12:45:00;19-06-2026;13:00:00;="541448860000718718";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;12:45:00;19-06-2026;13:00:00;="541448860000718718";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;13:00:00;19-06-2026;13:15:00;="541448860000718718";;AMR-meter;Afname Actief;0,000;kWh;Gevalideerd;
19-06-2026;13:00:00;19-06-2026;13:15:00;="541448860000718718";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;13:00:00;19-06-2026;13:15:00;="541448860000718718";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;13:00:00;19-06-2026;13:15:00;="541448860000718718";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;13:15:00;19-06-2026;13:30:00;="541448860000718718";;AMR-meter;Afname Actief;1,750;kWh;Gevalideerd;
19-06-2026;13:15:00;19-06-2026;13:30:00;="541448860000718718";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;13:15:00;19-06-2026;13:30:00;="541448860000718718";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;13:15:00;19-06-2026;13:30:00;="541448860000718718";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;13:30:00;19-06-2026;13:45:00;="541448860000718718";;AMR-meter;Afname Actief;19,250;kWh;Gevalideerd;
19-06-2026;13:30:00;19-06-2026;13:45:00;="541448860000718718";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;13:30:00;19-06-2026;13:45:00;="541448860000718718";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;13:30:00;19-06-2026;13:45:00;="541448860000718718";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;13:45:00;19-06-2026;14:00:00;="541448860000718718";;AMR-meter;Afname Actief;22,750;kWh;Gevalideerd;
19-06-2026;13:45:00;19-06-2026;14:00:00;="541448860000718718";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;13:45:00;19-06-2026;14:00:00;="541448860000718718";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;13:45:00;19-06-2026;14:00:00;="541448860000718718";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;14:00:00;19-06-2026;14:15:00;="541448860000718718";;AMR-meter;Afname Actief;15,750;kWh;Gevalideerd;
19-06-2026;14:00:00;19-06-2026;14:15:00;="541448860000718718";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;14:00:00;19-06-2026;14:15:00;="541448860000718718";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;14:00:00;19-06-2026;14:15:00;="541448860000718718";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;14:15:00;19-06-2026;14:30:00;="541448860000718718";;AMR-meter;Afname Actief;5,250;kWh;Gevalideerd;
19-06-2026;14:15:00;19-06-2026;14:30:00;="541448860000718718";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;14:15:00;19-06-2026;14:30:00;="541448860000718718";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;14:15:00;19-06-2026;14:30:00;="541448860000718718";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;14:30:00;19-06-2026;14:45:00;="541448860000718718";;AMR-meter;Afname Actief;21,000;kWh;Gevalideerd;
19-06-2026;14:30:00;19-06-2026;14:45:00;="541448860000718718";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;14:30:00;19-06-2026;14:45:00;="541448860000718718";;AMR-meter;Afname Capacitief;1,750;kVArh;Gevalideerd;
19-06-2026;14:30:00;19-06-2026;14:45:00;="541448860000718718";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;14:45:00;19-06-2026;15:00:00;="541448860000718718";;AMR-meter;Afname Actief;8,750;kWh;Gevalideerd;
19-06-2026;14:45:00;19-06-2026;15:00:00;="541448860000718718";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;14:45:00;19-06-2026;15:00:00;="541448860000718718";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;14:45:00;19-06-2026;15:00:00;="541448860000718718";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;15:00:00;19-06-2026;15:15:00;="541448860000718718";;AMR-meter;Afname Actief;1,750;kWh;Gevalideerd;
19-06-2026;15:00:00;19-06-2026;15:15:00;="541448860000718718";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;15:00:00;19-06-2026;15:15:00;="541448860000718718";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;15:00:00;19-06-2026;15:15:00;="541448860000718718";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;15:15:00;19-06-2026;15:30:00;="541448860000718718";;AMR-meter;Afname Actief;14,000;kWh;Gevalideerd;
19-06-2026;15:15:00;19-06-2026;15:30:00;="541448860000718718";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;15:15:00;19-06-2026;15:30:00;="541448860000718718";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;15:15:00;19-06-2026;15:30:00;="541448860000718718";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;15:30:00;19-06-2026;15:45:00;="541448860000718718";;AMR-meter;Afname Actief;36,750;kWh;Gevalideerd;
19-06-2026;15:30:00;19-06-2026;15:45:00;="541448860000718718";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;15:30:00;19-06-2026;15:45:00;="541448860000718718";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
